recorded_hour,humidity,pressure,temperature,wind_sin,wind_cos,hour_sin,hour_cos,day_sin,day_cos,pressure_minus_3h,pressure_trend_3h
"2025-11-25 19:00:00",89.333333333333,1004.95,3.9333333333333,-1.3668951724841,-0.51958926686332,-0.96592582628907,0.25881904510252,-0.5839514998577,0.81178854747646,1001.8166666667,3.1333333333334
"2025-11-25 20:00:00",89.5,1005.65,4.7166666666667,-0.29447085919157,-0.8286643372952,-0.86602540378444,0.5,-0.5839514998577,0.81178854747646,1002.9666666667,2.6833333333333
"2025-11-25 21:00:00",90,1006.35,4.5666666666667,0.23061996009869,0.12262157703483,-0.70710678118655,0.70710678118655,-0.5839514998577,0.81178854747646,1004.0666666667,2.2833333333333
"2025-11-25 22:00:00",89.833333333333,1006.8333333333,4.2,-0.59534405791376,0.097054797666291,-0.5,0.86602540378444,-0.5839514998577,0.81178854747646,1004.95,1.8833333333332
"2025-11-25 23:00:00",90.666666666667,1007.3,4.1833333333333,-0.29321202430011,-0.090872577688915,-0.25881904510252,0.96592582628907,-0.5839514998577,0.81178854747646,1005.65,1.6499999999999
"2025-11-26 00:00:00",91.166666666667,1007.9,4.1833333333333,-0.020036857148941,-0.24284804716351,0,1,-0.56990105761276,0.82171332259606,1006.35,1.5500000000001
"2025-11-26 01:00:00",91,1008.2166666667,4.0333333333333,-0.00082251725982034,-0.81048661582148,0.25881904510252,0.96592582628907,-0.56990105761276,0.82171332259606,1006.8333333333,1.3833333333332
"2025-11-26 02:00:00",91.166666666667,1008.6166666667,3.8333333333333,-0.22797410977615,-0.60094296013794,0.5,0.86602540378444,-0.56990105761276,0.82171332259606,1007.3,1.3166666666668
"2025-11-26 03:00:00",92.166666666667,1009.0333333333,3.8833333333333,-0.50245000170343,-0.22370515369169,0.70710678118655,0.70710678118655,-0.56990105761276,0.82171332259606,1007.9,1.1333333333332
"2025-11-26 05:00:00",93,1009.8,3.9833333333333,-0.30827258223836,-0.45368361756242,0.96592582628907,0.25881904510252,-0.56990105761276,0.82171332259606,1008.6166666667,1.1833333333334
"2025-11-26 06:00:00",93.5,1010.45,4,-0.21102230924411,-0.60759113709786,1,6.1232339957368E-17,-0.56990105761276,0.82171332259606,1009.0333333333,1.4166666666669
"2025-11-26 07:00:00",94,1010.9833333333,3.7666666666667,0.17800566479165,-0.90690818339031,0.96592582628907,-0.25881904510252,-0.56990105761276,0.82171332259606,,
"2025-11-26 08:00:00",93.166666666667,1011.6833333333,4.2666666666667,0.23318243008115,-0.18341975686588,0.86602540378444,-0.5,-0.56990105761276,0.82171332259606,1009.8,1.8833333333333
"2025-11-26 09:00:00",91.5,1012.6666666667,4.4666666666667,0.031286893008046,-0.19753766811903,0.70710678118655,-0.70710678118655,-0.56990105761276,0.82171332259606,1010.45,2.2166666666665
"2025-11-26 10:00:00",90,1013.6,4.2166666666667,0.5375475776696,1.3310428790729,0.5,-0.86602540378444,-0.56990105761276,0.82171332259606,1010.9833333333,2.6166666666664
"2025-11-26 11:00:00",89,1014.0333333333,5.0333333333333,0.81513341964998,1.0239763542501,0.25881904510252,-0.96592582628907,-0.56990105761276,0.82171332259606,1011.6833333333,2.3499999999999
